Дата,Цена машиноместа,Количество машиномест,Купит\некупит,Уникальный идентификатор покупки,Скидка,Налог,Стоимость дополнительных услуг,Общая стоимость,Итоговая сумма,Сумма платежа,Комиссия,Итоговая сумма с комиссией,Дополнительные расходы,Сумма дополнительных расходов
24,5091,0,0,3842,1.0,1.0,3.0,4589120.75,1536373.58333333,23.0,7.0,12.333333333333334,200791.0,193248.0
11,348,0,0,3853,1.0,1.0,3.0,14052221.4,4703073.8,4.0,4.0,4.0,264037.0,264037.0
14,4549,0,0,3906,2.0,2.0,2.0,7899869.54,3954934.77,7.0,7.0,7.0,220101.0,220101.0
20,4549,0,0,3906,2.0,2.0,2.0,7899869.54,3954934.77,7.0,7.0,7.0,220101.0,220101.0
16,2895,0,0,3983,2.0,2.0,3.0,1889699.62,1263299.74666667,10.0,10.0,10.0,112000.0,112000.0
23,3662,0,0,3985,1.0,1.0,3.0,6432338.62,2156446.20666667,22.0,22.0,22.0,174475.0,174475.0
6,2898,0,0,4005,1.0,1.0,2.0,5978447.04,2994223.52,8.0,8.0,8.0,138605.33,138605.33
5,1921,0,0,4017,1.0,1.0,2.0,3514481.75,1762490.875,2.0,2.0,2.0,150000.0,150000.0
11,7392,0,0,4040,1.0,1.0,7.0,12753823.29,3335215.93142857,8.0,7.0,7.428571428571429,311670.0,262492.0
16,2262,0,0,4046,1.0,1.0,3.0,10477144.68,3505714.89333333,12.0,12.0,12.0,200616.0,200616.0
23,8147,0,0,4048,3.0,3.0,3.0,11810067.36,3949022.45333333,6.0,6.0,6.0,285054.0,285054.0
21,3893,0,0,4049,3.0,3.0,3.0,15965423.24,5341807.74666667,7.0,7.0,7.0,324236.0,324236.0
15,3134,0,0,4056,2.0,2.0,3.0,7171236.61,2403745.53666667,8.0,8.0,8.0,246629.0,246629.0
10,6917,0,0,4083,1.0,1.0,2.0,3772599.05,1891299.525,11.0,11.0,11.0,175207.0,175207.0
13,6917,0,0,4083,1.0,1.0,2.0,3772599.05,1891299.525,11.0,11.0,11.0,175207.0,175207.0
17,2269,0,0,4093,1.0,1.0,2.0,6483240.8,3246620.4,6.0,6.0,6.0,111856.0,111856.0
22,1565,0,0,4134,1.0,1.0,3.0,4304832.83,1444944.27666667,9.0,9.0,9.0,195153.0,195153.0
13,8150,0,0,4154,1.0,1.0,3.0,5771921.61,3851281.07333333,6.0,6.0,6.0,105896.0,105896.0
11,370,0,0,4161,1.0,1.0,3.0,14737841.38,4931613.79333333,8.0,8.0,8.0,379638.0,379638.0
13,2907,0,0,4167,1.0,1.0,3.0,3834772.72,2565515.14666667,2.0,2.0,2.0,110036.52,110036.52
0,1943,0,0,4198,1.0,1.0,3.0,4165238.09,1400746.03,9.0,9.0,9.0,166596.0,166596.0
23,4741,0,0,4205,2.0,2.0,3.0,10119941.74,3385647.24666667,3.0,3.0,3.0,167219.0,167219.0
24,3898,0,0,4223,1.0,1.0,3.0,5979059.53,2002686.51,7.0,7.0,7.0,153568.0,153568.0
20,4127,0,0,4236,1.0,1.0,2.0,4469181.94,2259590.97,11.0,11.0,11.0,153220.0,153220.0
14,6553,0,0,4264,1.0,1.0,7.0,6727826.78,3009492.31428571,33.0,29.0,31.857142857142858,90351.54,87979.95
18,2912,0,0,4270,2.0,2.0,3.0,11216834.47,3758944.82333333,10.0,10.0,10.0,413881.0,413881.0
13,3425,0,0,4295,3.0,3.0,5.0,3382764.14,1992615.426,26.0,15.0,19.4,134413.0,119363.59
13,1207,0,0,4298,1.0,1.0,4.0,5359129.94,1351532.485,16.0,13.0,15.25,238479.0,224727.0
20,384,0,0,4309,2.0,2.0,3.0,8217204.34,2751401.44666667,26.0,26.0,26.0,210349.0,210349.0
9,4744,0,0,4324,1.0,1.0,4.0,9832900.0,4798788.75,8.0,8.0,8.0,154000.0,154000.0
16,4745,0,0,4332,1.0,1.0,3.0,7152992.75,2396664.25,2.0,2.0,2.0,191555.0,191555.0
12,2284,0,0,4336,1.0,1.0,2.0,7240194.36,3625097.18,15.0,15.0,15.0,202941.0,202941.0
24,2603,0,0,4369,2.0,2.0,3.0,7131342.59,2389447.53,9.0,9.0,9.0,187047.0,187047.0
21,5108,0,1,4383,1.0,1.0,3.0,7089857.19,2376619.06333333,20.0,20.0,20.0,256292.0,256292.0
22,3154,0,0,4401,2.0,2.0,3.0,10380759.52,3472586.50666667,12.0,12.0,12.0,167279.0,167279.0
18,1216,0,0,4408,2.0,2.0,3.0,3392673.76,2270782.50666667,22.0,22.0,22.0,100822.4,100822.4
10,399,0,0,4426,1.0,1.0,2.0,4473911.79,2241955.895,10.0,10.0,10.0,149700.0,149700.0
15,2608,0,0,4431,1.0,1.0,3.0,5793917.6,1941305.86666667,16.0,16.0,16.0,217300.0,217300.0
17,2608,0,0,4431,1.0,1.0,3.0,5793917.6,1941305.86666667,16.0,16.0,16.0,217300.0,217300.0
21,5868,0,0,4455,1.0,1.0,2.0,4137362.67,2073681.335,9.0,9.0,9.0,126161.0,126161.0
17,4752,0,0,4472,1.0,1.0,6.0,8399636.35,2807413.56666667,22.0,18.0,20.0,210574.0,174583.0
17,5732,0,0,4484,2.0,2.0,5.0,9134939.09,1850387.818,16.0,8.0,13.4,333419.0,253984.0
12,2617,0,0,4499,1.0,1.0,2.0,6751839.62,3380919.81,6.0,6.0,6.0,134913.0,134913.0
10,4573,0,0,4501,1.0,1.0,7.0,11157307.79,2728813.47142857,7.0,4.0,5.714285714285714,389872.0,225980.0
13,1958,0,0,4543,1.0,1.0,2.0,7556155.67,3783077.835,2.0,2.0,2.0,144890.0,144890.0
20,408,0,0,4546,2.0,2.0,3.0,15410014.26,5146338.08666667,16.0,16.0,16.0,218707.0,218707.0
22,1613,0,1,4561,1.0,1.0,3.0,6853252.92,2296750.97333333,15.0,15.0,15.0,238094.0,238094.0
16,824,0,0,4575,1.0,1.0,3.0,2165726.97,1447317.98,1.0,1.0,1.0,102000.0,102000.0
14,1615,0,0,4580,1.0,1.0,1.0,10000.0,10000.0,8.0,8.0,8.0,167207.0,167207.0
23,5424,0,0,4601,2.0,2.0,7.0,9334853.63,2185484.44142857,15.0,7.0,10.428571428571429,244390.0,155365.0
6,6213,0,0,4614,1.0,1.0,2.0,4902016.83,2456258.415,8.0,8.0,8.0,171886.0,171886.0
15,5735,0,0,4624,1.0,1.0,2.0,4866130.54,2438065.27,11.0,11.0,11.0,146368.0,146368.0
15,4146,0,0,4640,1.0,1.0,3.0,4349233.34,1459744.44666667,15.0,15.0,15.0,205640.0,205640.0
2,2304,0,0,4650,1.0,1.0,2.0,5428575.55,2719537.775,16.0,16.0,16.0,163499.0,163499.0
12,2304,0,0,4650,1.0,1.0,2.0,5428575.55,2719537.775,16.0,16.0,16.0,163499.0,163499.0
19,1965,0,0,4671,1.0,1.0,3.0,1806151.4,1207434.26666667,4.0,4.0,4.0,72770.0,72770.0
23,1620,0,0,4689,2.0,2.0,3.0,5772682.0,1937560.66666667,9.0,9.0,9.0,228254.0,228254.0
8,6118,1,0,4695,1.0,1.0,2.0,6775347.35,3392673.675,13.0,13.0,13.0,185392.0,185392.0
24,5281,0,0,4704,1.0,1.0,4.0,4508745.39,3014830.26,3.0,3.0,3.0,115597.0,115597.0
24,3172,0,0,4710,2.0,2.0,6.0,6674359.77,1678589.9425,15.0,12.0,13.5,199798.0,162577.0
23,7655,0,0,4726,2.0,2.0,3.0,4970765.27,1660255.09,19.0,19.0,19.0,193589.0,193589.0
13,428,0,0,4752,1.0,1.0,6.0,10100729.09,3307565.325,9.0,9.0,9.0,297885.0,294112.0
15,4582,0,0,4757,2.0,2.0,2.0,4262750.7,2136625.35,2.0,2.0,2.0,172581.0,172581.0
23,848,0,0,4758,2.0,2.0,3.0,6924776.07,2320592.02333333,12.0,12.0,12.0,254055.0,254055.0
21,429,0,0,4768,1.0,1.0,7.0,7656932.41,1147194.23428571,12.0,10.0,10.714285714285714,222120.0,95379.0
21,434,0,0,4816,1.0,1.0,2.0,3725794.23,1868147.115,10.0,10.0,10.0,162100.0,162100.0
12,856,0,0,8,1.0,1.0,5.0,4603869.3,1711929.798,23.0,11.0,18.2,197446.0,128136.0
23,1979,0,0,27,1.0,1.0,3.0,4910415.29,1646805.09666667,2.0,2.0,2.0,169123.0,169123.0
19,1636,0,0,41,1.0,1.0,3.0,5758644.56,1929548.18666667,6.0,6.0,6.0,163464.0,163464.0
16,1637,0,0,61,1.0,1.0,3.0,4518627.08,1516209.02666667,11.0,11.0,11.0,189641.0,189641.0
24,4378,0,0,65,1.0,1.0,3.0,10972778.43,3669926.14333333,8.0,8.0,8.0,186688.0,186688.0
24,1986,0,0,110,1.0,1.0,3.0,5854794.25,1961598.08333333,8.0,8.0,8.0,160023.0,160023.0
17,3182,0,0,111,1.0,1.0,3.0,9389600.75,3139866.91666667,4.0,4.0,4.0,197928.0,197928.0
11,8,0,0,113,1.0,1.0,3.0,9303610.11,3126870.03666667,24.0,24.0,24.0,172907.0,172907.0
22,4380,0,0,133,1.0,1.0,3.0,9158225.05,3071741.68333333,4.0,4.0,4.0,285561.0,285561.0
15,1989,0,0,138,1.0,1.0,5.0,5508151.36,1927265.472,2.0,2.0,2.0,160754.0,103000.0
20,3938,0,0,160,1.0,1.0,3.0,15107439.96,5054813.32,9.0,9.0,9.0,414158.0,414158.0
20,19,0,0,210,1.0,1.0,3.0,8093020.24,2710006.74666667,22.0,22.0,22.0,138777.0,138777.0
8,873,0,0,240,1.0,1.0,3.0,3607023.87,2413682.58,17.0,17.0,17.0,117149.2,117149.2
22,3189,1,0,251,2.0,2.0,2.0,9564318.59,4787159.295,9.0,9.0,9.0,131791.0,131791.0
23,3466,0,0,280,2.0,2.0,3.0,7972897.85,2670965.95,2.0,2.0,2.0,201301.0,201301.0
10,2010,0,0,348,1.0,1.0,5.0,5176742.94,2092697.176,8.0,8.0,8.0,142292.0,142292.0
22,5891,0,0,352,1.0,1.0,3.0,11186539.86,3738846.62,2.0,2.0,2.0,140777.0,140777.0
4,30,0,0,362,1.0,1.0,3.0,10370354.85,3469118.28333333,21.0,21.0,21.0,139581.0,139581.0
22,6232,0,1,377,1.0,1.0,3.0,11262134.24,3764044.74666667,2.0,2.0,2.0,147019.0,147019.0
24,8163,0,0,379,1.0,1.0,3.0,5516792.1,1848930.7,14.0,14.0,14.0,193967.0,193967.0
21,7319,0,1,407,1.0,1.0,3.0,9229409.72,3086469.90666667,4.0,4.0,4.0,147680.0,147680.0
9,461,0,0,424,1.0,1.0,2.0,5143203.56,2576601.78,8.0,8.0,8.0,146005.0,146005.0
11,3203,0,0,444,1.0,1.0,2.0,4977987.27,2493993.635,8.0,8.0,8.0,145875.0,145875.0
18,1669,0,0,455,1.0,1.0,3.0,12088668.66,4039556.22,8.0,8.0,8.0,160495.0,160495.0
10,5298,0,0,473,1.0,1.0,6.0,8478118.31,2644144.61,21.0,13.0,17.0,256108.0,204373.0
15,1675,0,0,515,1.0,1.0,3.0,5715932.84,1915310.94666667,6.0,6.0,6.0,159073.0,159073.0
8,42,0,0,531,1.0,1.0,2.0,3387281.76,1712140.88,24.0,24.0,24.0,87600.0,87600.0
1,43,0,0,538,1.0,1.0,2.0,5448558.0,2729279.0,13.0,13.0,13.0,207313.25,207313.25
12,1682,0,0,594,1.0,1.0,3.0,14864820.58,4968273.52666667,25.0,25.0,25.0,194649.0,194649.0
12,6665,0,0,628,1.0,1.0,3.0,6055708.4,2030902.8,2.0,2.0,2.0,177555.0,177555.0
20,1685,0,0,636,1.0,1.0,3.0,16379696.77,5473232.25666667,28.0,28.0,28.0,198999.0,198999.0
20,491,0,0,660,1.0,1.0,2.0,4562881.88,2286690.94,10.0,10.0,10.0,164996.0,164996.0
19,5453,0,0,689,2.0,2.0,3.0,13053573.46,4370191.15333333,13.0,13.0,13.0,362771.0,362771.0
15,2032,0,0,705,3.0,3.0,2.0,5951350.16,2980675.08,2.0,2.0,2.0,159509.0,159509.0
16,920,0,0,711,1.0,1.0,6.0,8705621.35,2866921.42333333,15.0,10.0,12.5,237776.0,228064.0
11,2363,0,0,776,1.0,1.0,4.0,8336822.13,2098455.5325,4.0,4.0,4.0,238371.0,238371.0
23,2363,0,0,776,1.0,1.0,4.0,8336822.13,2098455.5325,4.0,4.0,4.0,238371.0,238371.0
18,3225,0,0,782,2.0,2.0,3.0,5555349.86,1864116.62,15.0,15.0,15.0,207959.0,207959.0
8,2042,0,0,809,1.0,1.0,2.0,5730282.86,2870141.43,11.0,11.0,11.0,223178.0,223178.0
24,6240,0,0,812,1.0,1.0,9.0,8951332.05,2936349.08,18.0,8.0,13.666666666666666,256859.0,224308.0
22,3740,0,0,813,1.0,1.0,3.0,10788776.79,3605925.59666667,7.0,7.0,7.0,133709.0,133709.0
21,66,0,0,819,2.0,2.0,7.0,17567969.62,3113094.51714286,21.0,13.0,17.285714285714285,224324.1,66500.0
17,6027,0,0,840,4.0,4.0,8.0,9655517.6,3470520.795,5.0,3.0,4.25,180955.0,170257.0
21,502,0,0,842,2.0,2.0,3.0,7895999.74,2644333.24666667,13.0,13.0,13.0,160397.0,160397.0
19,2047,0,0,870,1.0,1.0,3.0,8174760.06,2738253.35333333,26.0,26.0,26.0,233744.0,233744.0
15,74,0,0,883,1.0,1.0,3.0,4822121.74,1614040.58,10.0,9.0,9.666666666666666,194509.0,146873.0
24,5600,0,0,889,1.0,1.0,2.0,6131694.94,3070847.47,10.0,10.0,10.0,153504.0,153504.0
12,5309,0,0,893,3.0,3.0,3.0,14044674.7,4700558.23333333,15.0,15.0,15.0,247122.0,247122.0
24,510,0,0,919,1.0,1.0,4.0,3527271.2,891817.8,8.0,1.0,2.75,189919.0,188188.0
12,4616,0,0,943,1.0,1.0,2.0,7412475.92,3711237.96,2.0,2.0,2.0,142429.0,142429.0
13,83,0,0,970,2.0,2.0,3.0,5056542.9,1695180.96666667,1.0,1.0,1.0,156710.0,156710.0
22,4618,0,0,995,1.0,1.0,2.0,4291716.28,2151108.14,2.0,2.0,2.0,171576.0,171576.0
6,4427,0,0,1010,1.0,1.0,3.0,7539773.8,5029849.2,4.0,4.0,4.0,121755.0,121755.0
17,87,0,0,1047,1.0,1.0,4.0,7724881.75,1942970.4375,19.0,5.0,8.5,236540.0,158713.0
14,3978,0,0,1051,2.0,2.0,4.0,4649280.68,2320396.6825,13.0,11.0,12.0,298369.0,195194.0
1,523,0,0,1075,1.0,1.0,3.0,7311701.29,2449567.09666667,26.0,26.0,26.0,153567.0,153567.0
6,524,0,0,1076,1.0,1.0,4.0,5934604.29,2992302.145,9.0,8.0,8.25,115493.0,111238.0
19,1733,0,0,1171,1.0,1.0,3.0,6788685.03,2275228.34333333,9.0,9.0,9.0,183137.0,183137.0
17,8173,0,0,1240,1.0,1.0,3.0,8600546.72,2880182.24,9.0,9.0,9.0,229361.0,229361.0
18,2999,0,0,1241,1.0,1.0,3.0,6962063.72,2333021.24,27.0,27.0,27.0,252281.0,252281.0
13,5771,0,0,1284,4.0,4.0,8.0,6659563.25,3100056.885,20.0,16.0,18.0,168561.0,148149.0
2,2088,0,0,1356,1.0,1.0,2.0,3904069.49,1957284.745,8.0,8.0,8.0,167921.0,167921.0
23,3993,0,0,1380,2.0,2.0,3.0,5702458.78,1913152.92666667,27.0,27.0,27.0,228561.0,228561.0
7,3008,0,0,1406,1.0,1.0,3.0,3892917.6,2604608.4,5.0,5.0,5.0,107250.0,107250.0
13,1754,0,0,1458,3.0,3.0,3.0,5310275.29,1779758.43,20.0,20.0,20.0,200971.0,200971.0
17,2093,0,0,1462,1.0,1.0,1.0,10000.0,10000.0,13.0,13.0,13.0,208281.0,208281.0
24,7238,0,0,1479,1.0,1.0,3.0,4328260.56,1456086.85333333,7.0,7.0,7.0,171729.0,171729.0
23,3769,0,0,1506,1.0,1.0,3.0,5942186.0,1990728.66666667,6.0,6.0,6.0,169697.0,169697.0
14,136,0,0,1541,2.0,2.0,3.0,6547873.0,2194957.66666667,10.0,10.0,10.0,258067.0,258067.0
1,1762,0,0,1547,1.0,1.0,2.0,5820745.1,2915622.55,15.0,15.0,15.0,159100.0,159100.0
18,3013,0,0,1562,1.0,1.0,3.0,8682891.52,2904297.17333333,8.0,8.0,8.0,177958.0,177958.0
18,5331,0,0,1613,1.0,1.0,2.0,5610257.4,2810128.7,2.0,2.0,2.0,149564.0,149564.0
23,7146,0,0,1616,2.0,2.0,3.0,9839487.97,3289829.32333333,6.0,6.0,6.0,158442.0,158442.0
13,5332,1,0,1617,2.0,2.0,4.0,10086115.91,2553278.9775,19.0,12.0,17.25,187726.0,184564.0
19,2100,0,0,1631,1.0,1.0,2.0,5429121.78,2719560.89,7.0,7.0,7.0,166792.0,166792.0
21,3547,1,1,1639,2.0,2.0,3.0,8184679.78,2738226.59333333,11.0,11.0,11.0,222517.0,222517.0
22,7609,0,0,1674,1.0,1.0,3.0,8473207.99,2836735.99666667,13.0,13.0,13.0,132949.0,132949.0
19,2747,0,0,1683,1.0,1.0,4.0,4058028.25,1024507.0625,14.0,14.0,14.0,189475.0,189475.0
11,5633,0,0,1687,1.0,1.0,6.0,7118556.91,1233283.41833333,25.0,-3.0,11.0,204551.0,98445.0
17,8177,0,0,1707,2.0,2.0,3.0,4473263.46,1500754.48666667,13.0,13.0,13.0,176178.0,176178.0
18,2753,0,0,1749,1.0,1.0,3.0,5868521.6,3915681.06666667,6.0,6.0,6.0,102592.0,102592.0
18,6775,0,0,1797,12.0,12.0,4.0,11220533.85,2817633.4625,29.0,11.0,24.5,245258.0,212439.0
12,160,0,0,1802,3.0,3.0,3.0,5665364.63,1898121.54333333,8.0,8.0,8.0,176129.0,176129.0
18,6264,0,0,1830,2.0,2.0,4.0,11950600.67,3000150.1675,24.0,24.0,24.0,215855.0,215855.0
10,2763,0,0,1887,1.0,1.0,11.0,1589250.0,1004976.90909091,9.0,4.0,7.272727272727272,111000.0,73000.0
11,1786,0,0,1899,1.0,1.0,4.0,6066903.31,1528475.8275,6.0,6.0,6.0,180163.0,104715.0
10,172,0,0,1935,1.0,1.0,3.0,5337894.41,1791631.47,11.0,11.0,11.0,210351.0,210351.0
20,1406,0,0,1968,3.0,3.0,3.0,7269970.95,4855647.3,32.0,32.0,32.0,138456.0,138456.0
8,2451,0,0,1970,1.0,1.0,2.0,4559723.47,2285111.735,3.0,3.0,3.0,161804.0,161804.0
11,1791,0,0,2002,1.0,1.0,3.0,4190995.51,1409331.83666667,23.0,23.0,23.0,171072.0,171072.0
5,3793,0,0,2007,1.0,1.0,3.0,10169669.36,3415556.45333333,30.0,30.0,30.0,209330.34,209330.34
0,5190,0,0,2015,1.0,1.0,5.0,2634477.84,1526157.718,18.0,4.0,12.4,100000.0,90700.0
3,1795,0,0,2023,1.0,1.0,3.0,4760010.0,1599003.33333333,25.0,25.0,25.0,194246.0,194246.0
9,5350,0,0,2040,1.0,1.0,2.0,4845366.47,2427683.235,8.0,8.0,8.0,144952.0,144952.0
21,1023,0,0,2043,1.0,1.0,2.0,2895166.03,1452583.015,18.0,18.0,18.0,75753.0,75753.0
15,187,0,0,2081,1.0,1.0,4.0,5703979.52,2861239.76,1.0,1.0,1.0,165120.0,165120.0
6,4475,0,0,2095,1.0,1.0,3.0,5341517.82,1792839.27333333,6.0,6.0,6.0,163257.0,163257.0
16,6158,0,0,2104,3.0,3.0,3.0,6563166.62,2194388.87333333,20.0,10.0,16.666666666666668,124854.0,104976.0
9,6160,0,0,2136,1.0,1.0,3.0,6657059.82,2231353.27333333,19.0,19.0,19.0,195603.0,195603.0
22,8185,0,0,2165,1.0,1.0,3.0,9272617.61,3100539.20333333,2.0,2.0,2.0,253071.0,253071.0
10,6605,0,0,2190,1.0,1.0,3.0,2616921.0,1748114.0,2.0,2.0,2.0,68631.55,68631.55
14,6161,0,0,2216,3.0,3.0,3.0,4333072.2,1454357.4,2.0,2.0,2.0,177858.0,177858.0
22,6161,0,0,2216,3.0,3.0,3.0,4333072.2,1454357.4,2.0,2.0,2.0,177858.0,177858.0
21,4482,0,0,2218,1.0,1.0,6.0,9668792.89,3193413.55833333,13.0,13.0,13.0,270552.0,263872.0
0,4846,0,0,2224,1.0,1.0,6.0,4866125.0,3076734.94666667,23.0,6.0,14.5,110724.53,98008.56
1,615,0,0,2227,1.0,1.0,3.0,6009876.69,2015625.56333333,2.0,2.0,2.0,124185.0,124185.0
17,615,0,0,2227,3.0,3.0,3.0,6009876.69,2015625.56333333,2.0,2.0,2.0,124185.0,124185.0
19,4038,0,0,2234,1.0,1.0,4.0,16551160.64,4157040.16,12.0,12.0,12.0,332722.0,332722.0
16,1422,0,0,2240,5.0,5.0,9.0,2564841.0,1323054.26666667,23.0,5.0,11.11111111111111,100582.0,87591.0
6,1038,0,0,2262,1.0,1.0,3.0,7908052.59,2648350.86333333,11.0,11.0,11.0,161529.0,161529.0
11,1039,0,0,2269,1.0,1.0,3.0,5566127.6,1865042.53333333,2.0,2.0,2.0,155064.0,155064.0
16,7821,0,0,2273,2.0,2.0,3.0,8090795.68,2709265.22666667,4.0,4.0,4.0,224186.0,224186.0
17,2784,0,0,2280,1.0,1.0,3.0,6326552.5,2118850.83333333,14.0,14.0,14.0,172902.0,172902.0
17,3311,0,0,2284,1.0,1.0,4.0,7132155.16,1794788.79,8.0,4.0,7.0,209424.0,192549.0
19,208,0,0,2332,1.0,1.0,3.0,6725168.43,2251389.47666667,16.0,16.0,16.0,188553.0,188553.0
8,4272,0,0,2336,1.0,1.0,3.0,6615758.74,2217586.24666667,9.0,9.0,9.0,183711.0,183711.0
23,4666,0,0,2360,1.0,1.0,2.0,4449812.54,2230156.27,7.0,7.0,7.0,166596.0,166596.0
10,7067,0,0,2450,1.0,1.0,2.0,7003657.15,3506828.575,11.0,11.0,11.0,155748.0,155748.0
17,220,0,0,2469,1.0,1.0,3.0,9245287.12,3094095.70666667,22.0,22.0,22.0,197385.0,197385.0
3,1434,0,0,2490,1.0,1.0,3.0,50000.0,36666.66666667,27.0,19.0,21.666666666666668,210786.0,147242.0
11,224,0,0,2500,1.0,1.0,2.0,8733002.54,4371501.27,16.0,16.0,16.0,156403.0,156403.0
4,4493,0,0,2502,1.0,1.0,3.0,8856240.45,2964413.48333333,27.0,27.0,27.0,150332.0,150332.0
3,640,0,0,2546,1.0,1.0,3.0,5669763.84,3788842.56,3.0,3.0,3.0,115600.0,115600.0
16,4494,0,0,2563,2.0,2.0,3.0,4464801.6,2985534.4,11.0,11.0,11.0,138900.0,138900.0
5,6383,0,0,2569,1.0,1.0,6.0,6924891.29,1164481.88,11.0,11.0,11.0,191426.0,113148.0
20,6383,0,0,2569,2.0,2.0,6.0,6924891.29,1164481.88,11.0,11.0,11.0,191426.0,113148.0
16,2801,0,0,2574,1.0,1.0,3.0,5787677.76,1938892.58666667,2.0,2.0,2.0,155889.0,155889.0
13,6798,0,0,2591,3.0,3.0,7.0,18477899.03,2774060.50142857,21.0,15.0,20.142857142857142,303130.0,220660.0
18,6798,0,0,2591,3.0,3.0,8.0,18477899.03,2427302.93875,21.0,15.0,20.25,303130.0,220660.0
20,2802,0,0,2608,1.0,1.0,3.0,7025443.7,2351481.23333333,16.0,16.0,16.0,294740.0,294740.0
10,234,0,0,2618,1.0,1.0,4.0,10213428.14,2565107.035,29.0,13.0,17.0,194678.0,185204.0
21,5208,0,0,2619,2.0,2.0,3.0,7531880.79,2522960.26333333,13.0,13.0,13.0,190800.0,190800.0
15,5038,0,0,2659,1.0,1.0,2.0,4940737.77,2475368.885,22.0,22.0,22.0,214803.0,214803.0
1,3061,0,0,2663,1.0,1.0,3.0,2088615.38,1395910.25333333,2.0,2.0,2.0,111000.0,111000.0
12,6075,0,0,2674,3.0,3.0,3.0,2769041.94,1855027.96,10.0,10.0,10.0,194182.0,194182.0
14,648,0,0,2683,1.0,1.0,3.0,5205268.39,1747422.79666667,22.0,22.0,22.0,164639.0,164639.0
22,2501,0,0,2735,4.0,4.0,4.0,8374088.51,2116022.1275,26.0,12.0,22.5,415556.0,217830.0
19,1085,0,0,2759,1.0,1.0,3.0,4313683.88,1447561.29333333,21.0,21.0,21.0,199403.0,199403.0
22,1086,0,0,2769,1.0,1.0,3.0,7221215.01,2419405.00333333,8.0,8.0,8.0,222212.0,222212.0
14,5210,0,0,2803,1.0,1.0,2.0,2289083.3,1149791.65,4.0,4.0,4.0,73100.0,73100.0
6,659,0,0,2852,1.0,1.0,3.0,3984247.61,1334749.20333333,2.0,1.0,1.6666666666666667,183488.0,172354.0
7,2512,0,0,2854,1.0,1.0,6.0,6182653.49,1048275.58166667,25.0,17.0,23.0,282025.0,89475.0
22,2176,0,0,2874,2.0,2.0,2.0,3792762.03,1901381.015,15.0,15.0,15.0,180450.0,180450.0
16,1855,0,0,2875,1.0,1.0,3.0,5202961.98,1744320.66,9.0,9.0,9.0,173906.0,173906.0
9,1095,0,0,2891,1.0,1.0,3.0,7261270.42,2432756.80666667,19.0,19.0,19.0,200317.0,200317.0
12,1095,0,0,2891,2.0,2.0,3.0,7261270.42,2432756.80666667,19.0,19.0,19.0,200317.0,200317.0
18,2181,0,0,2925,1.0,1.0,3.0,5428063.52,1819354.50666667,9.0,9.0,9.0,206592.0,206592.0
5,1859,0,0,2933,1.0,1.0,2.0,2288687.75,1149343.875,5.0,5.0,5.0,68500.0,68500.0
11,666,0,0,2938,1.0,1.0,3.0,6668347.4,2235115.8,12.0,12.0,12.0,183601.0,183601.0
24,3347,0,0,2957,1.0,1.0,2.0,6608791.06,3309395.53,9.0,9.0,9.0,165612.0,165612.0
4,2522,0,0,3008,1.0,1.0,2.0,5977038.21,2993519.105,5.0,5.0,5.0,128638.0,128638.0
16,4518,0,0,3063,2.0,2.0,2.0,5591685.41,2801092.705,2.0,2.0,2.0,122701.0,122701.0
16,4300,0,0,3074,2.0,2.0,3.0,8112030.77,2714010.25666667,5.0,5.0,5.0,292475.0,292475.0
19,3083,0,0,3082,1.0,1.0,3.0,11005805.5,3681935.16666667,18.0,18.0,18.0,193537.0,193537.0
11,2194,0,0,3102,1.0,1.0,2.0,5920002.96,2965001.48,6.0,6.0,6.0,157259.0,157259.0
22,2194,0,0,3102,1.0,1.0,2.0,5920002.96,2965001.48,6.0,6.0,6.0,157259.0,157259.0
9,4073,0,0,3105,1.0,1.0,2.0,6269838.62,3139919.31,12.0,12.0,12.0,134789.0,134789.0
20,2198,0,0,3114,1.0,1.0,2.0,3104492.12,1557246.06,4.0,4.0,4.0,87019.26,87019.26
22,1487,0,0,3123,2.0,2.0,9.0,8478642.0,2337039.77444444,24.0,5.0,12.0,231834.0,177000.0
14,2203,0,0,3139,1.0,1.0,2.0,5932575.34,2971287.67,5.0,5.0,5.0,195737.0,195737.0
23,2528,0,0,3158,1.0,1.0,2.0,6251758.6,3131129.3,3.0,3.0,3.0,120889.0,120889.0
23,1868,0,0,3160,2.0,2.0,3.0,9183703.61,3073567.87,16.0,16.0,16.0,173319.0,173319.0
16,1118,0,0,3180,2.0,2.0,3.0,5783095.1,1934365.03333333,19.0,17.0,17.666666666666668,178544.0,166306.0
20,289,0,0,3209,2.0,2.0,3.0,5813405.02,3879103.34666667,3.0,3.0,3.0,161295.0,161295.0
9,1491,0,0,3212,1.0,1.0,12.0,4577893.0,1533185.44833333,27.0,13.0,19.25,192944.0,186561.0
24,5054,0,0,3229,1.0,1.0,3.0,7114673.97,2381224.65666667,12.0,12.0,12.0,179040.0,179040.0
14,1497,0,0,3255,1.0,1.0,3.0,12291638.78,4116212.92666667,7.0,7.0,7.0,387605.0,387605.0
10,1499,0,0,3268,1.0,1.0,2.0,5079800.96,2544900.48,10.0,10.0,10.0,150935.0,150935.0
14,5232,0,0,3297,1.0,1.0,3.0,8192011.82,2749670.60666667,4.0,4.0,4.0,246374.0,246374.0
